farm_id,crop_type,fertilizer_usage_kg_per_ha,fuel_consumption_liters_per_ha,water_consumption_m3_per_ha,electricity_consumption_kwh_per_ha,fertilizer_emissions_kg_co2e,fuel_emissions_kg_co2e,electricity_emissions_kg_co2e,irrigation_energy_emissions_kg_co2e,carbon_footprint_kg_co2e_per_ha
FARM-01433,Rice,155.01,77.56,10347.08,429.93,560.7597471428571,207.8608,214.965,776.031,1759.6165471428571
FARM-01434,Sugarcane,193.17,91.44,16215.77,471.63,698.8062728571429,245.0592,235.815,1216.18275,2395.863222857143
FARM-01435,Wheat,129.6,50.3,10851.7590408521,165.15,468.8372571428572,134.804,82.575,813.8819280639074,1500.0981852067646
FARM-01436,Rice,135.69,78.99,9564.1,507.01,490.8682671428572,211.6932,253.505,717.3075,1673.373967142857
FARM-01437,Soybean,46.97,76.76,3790.33,334.88,169.91733,205.71680000000003,167.44,284.27475,827.34888
FARM-01438,Soybean,47.84,53.81,3393.6,275.37,173.06461714285717,144.2108,137.685,254.51999999999998,709.4804171428572
FARM-01439,Maize,,65.06,5093.7,318.72,,174.3608,159.36,382.0275,
FARM-01440,Sugarcane,191.56,140.75,17400.07,878.45,692.9819828571428,377.21000000000004,439.225,1305.00525,2814.422232857143
FARM-01441,Cotton,135.26,55.7,8335.83,301.36,489.31271142857145,149.276,150.68,625.18725,1414.4559614285715
FARM-01442,Rice,368.5444425332098,88.23,9483.32,521.18,1333.2358454669247,236.45640000000003,260.59,711.2489999999999,2541.5312454669247
FARM-01443,Wheat,119.45,54.29,3732.7,220.17,432.11890714285715,145.4972,110.085,279.9525,967.6536071428571
FARM-01444,Maize,165.97,75.82,5689.74,252.95,600.40833,203.1976,126.475,426.73049999999995,1356.81143
FARM-01445,Rice,154.2,83.31,9811.04,467.89,557.8295142857144,223.2708,233.945,735.8280000000001,1750.8733142857145
FARM-01446,Soybean,42.01,62.83,3707.25,273.21,151.97417571428574,168.3844,136.605,278.04375,735.0073257142858
FARM-01447,Soybean,55.72,69.93,3283.18,211.52,201.57108,187.41240000000002,105.76,246.2385,740.98198
FARM-01448,Rice,150.61,73.16,9110.97,357.65,544.842432857143,196.0688,178.825,683.3227499999999,1603.0589828571428
FARM-01449,Sugarcane,217.47,118.1,18967.1,666.92,786.7132585714287,316.508,333.46,1422.5324999999998,2859.2137585714286
FARM-01450,Maize,169.77,88.86,5306.19,379.55,614.1551014285716,238.1448,189.775,397.96424999999994,1440.0391514285716
FARM-01451,Sugarcane,232.26,91.31,16954.39,473.93,840.21714,244.71080000000003,236.965,1271.57925,2593.47219
FARM-01452,Maize,215.66,59.66,4776.34,278.74,780.1654542857144,159.8888,139.37,358.2255,1437.6497542857146
FARM-01453,Soybean,46.72,42.14,4820.45,173.0,169.01293714285714,112.93520000000001,86.5,361.53375,729.9818871428572
FARM-01454,Sugarcane,207.42,103.03,19198.12,578.81,750.3566657142858,276.1204,289.405,1439.859,2755.7410657142855
FARM-01455,Cotton,147.87,67.65,,272.98,534.9302871428572,181.30200000000002,136.49,,
FARM-01456,Rice,144.31,107.51,8209.25,708.68,522.051732857143,288.1268,354.34,615.69375,1780.2122828571428
FARM-01457,Sugarcane,211.92,86.28,19027.14,561.66,766.6357371428571,231.2304,280.83,1427.0355,2705.731637142857
FARM-01458,Maize,164.76,48.42,4922.38,344.86,596.0310685714285,129.7656,172.43,369.1785,1267.4051685714285
FARM-01459,Soybean,,50.47,4059.28,212.61,,135.2596,106.305,304.446,
FARM-01460,Rice,135.42,60.74,11460.22,319.56,489.8915228571429,162.78320000000002,159.78,859.5165,1671.971222857143
FARM-01461,Maize,184.31,69.64,5101.17,268.83,666.75459,186.63520000000003,134.415,382.58774999999997,1370.39254
FARM-01462,Rice,156.56,103.15,10074.36,646.91,566.3669828571428,276.442,323.455,755.577,1921.8409828571428
FARM-01463,Rice,155.91,79.92,9202.94,405.91,564.0155614285713,214.18560000000002,202.955,690.2205,1671.3766614285714
FARM-01464,Maize,175.31,71.97,5180.71,410.82,634.1964471428572,192.8796,205.41,388.55325,1421.039297142857
FARM-01465,Maize,181.98,65.51,5327.45,404.56,658.3256485714285,175.56680000000003,202.28,399.55875,1435.7311985714284
FARM-01466,Maize,191.38,51.87,5452.31,255.62,692.33082,139.01160000000002,127.81,408.92325,1368.0756700000002
FARM-01467,Wheat,112.93,65.94,3860.61,208.06,408.5323414285715,176.7192,104.03,289.54575,978.8272914285715
FARM-01468,Maize,154.77,53.71,5123.86,251.54,559.8915300000001,143.9428,125.77,384.2895,1213.89383
FARM-01469,Rice,129.58,58.39,8638.0,398.88,468.76490571428576,156.48520000000002,199.44,647.85,1472.5401057142858
FARM-01470,Wheat,111.09,70.94,4134.22,294.99,401.87601000000006,190.1192,147.495,310.0665,1049.55671
FARM-01471,Rice,129.67,57.42,10347.74,237.75,469.0904871428571,153.8856,118.875,776.0804999999999,1517.931587142857
FARM-01472,Rice,159.74,79.74,9184.39,419.27,577.87086,213.7032,209.635,688.8292499999999,1690.03831
FARM-01473,Sugarcane,193.99,98.44,17341.73,421.23,701.7726814285716,263.8192,210.615,1300.6297499999998,2476.8366314285713
FARM-01474,Sugarcane,202.75,107.36,19097.99,403.75,733.4626071428572,287.7248,201.875,1432.34925,2655.411657142857
FARM-01475,Soybean,50.72,,4822.41,146.89,183.48322285714283,,73.445,361.68075,
FARM-01476,Rice,154.58,,10463.84,1582.9852331988757,559.2041914285714,,791.4926165994378,784.788,
FARM-01477,Maize,196.76,54.72,5128.46,274.17,711.7933542857144,146.6496,137.085,384.6345,1380.1624542857144
FARM-01478,Maize,204.38,88.6,5084.82,278.61,739.3592485714287,237.448,139.305,381.3615,1497.4737485714286
FARM-01479,Soybean,40.29,44.1,3887.19,162.68,145.75195285714287,118.18800000000002,81.34,291.53925,636.819202857143
FARM-01480,Soybean,46.97,63.94,3994.72,203.99,169.91733,171.35920000000002,101.995,299.604,742.87553
FARM-01481,Rice,529.3365090580825,77.78,10892.47,,1914.9126312682606,208.4504,,816.9352499999999,
FARM-01482,Wheat,114.91,51.37,4292.78,178.9,415.6951328571429,137.6716,89.45,321.95849999999996,964.7752328571429
FARM-01483,Maize,174.71,76.81,5094.62,322.4,632.0259042857143,205.85080000000002,161.2,382.0965,1381.1732042857143
FARM-01484,Maize,203.26,78.33,4056.05,327.33,735.3075685714286,209.92440000000002,163.665,304.20375,1413.1007185714288
FARM-01485,Maize,182.6,59.02,5354.8,267.15,660.5685428571428,158.17360000000002,133.575,401.61,1353.9271428571428
FARM-01486,Cotton,150.85,44.72,7838.28,224.36,545.71065,119.84960000000001,112.18,587.871,1365.61125
FARM-01487,Rice,138.29,92.95,8720.81,399.16,500.27395285714283,249.10600000000002,199.58,654.06075,1603.0207028571429
FARM-01488,Rice,130.15,74.92,10672.96,521.71,470.8269214285715,200.78560000000002,260.855,800.4719999999999,1732.9395214285714
FARM-01489,Cotton,137.02,81.78,7497.95,,495.6796371428572,219.17040000000003,,562.3462499999999,
FARM-01490,Wheat,108.56,61.5,4745.25,258.29,392.72355428571433,164.82000000000002,129.145,355.89375,1042.5823042857144
FARM-01491,Maize,,70.02,4859.95,336.07,,187.6536,168.035,364.49625,
FARM-01492,Wheat,108.91,40.39,4242.2,263.81,393.98970428571425,108.24520000000001,131.905,318.16499999999996,952.3049042857142
FARM-01493,Cotton,143.46,53.11,7037.49,373.68,518.9767971428572,142.3348,186.84,527.81175,1375.9633471428572
FARM-01494,Wheat,129.18,61.01,3427.01,210.47,467.3178771428572,163.5068,105.235,257.02575,993.0854271428572
FARM-01495,Maize,197.25,63.0,5101.15,256.36,713.5659642857144,168.84,128.18,382.58624999999995,1393.1722142857143
FARM-01496,Maize,189.26,61.66,4620.43,278.41,684.6615685714286,165.2488,139.205,346.53225000000003,1335.6476185714287
FARM-01497,Soybean,50.54,57.36,4806.13,186.96,182.83206,153.72480000000002,93.48,360.45975,790.49661
FARM-01498,Sugarcane,241.98,87.5,18635.43,374.33,875.3799342857143,234.5,187.165,1397.65725,2694.702184285714
FARM-01499,Cotton,168.39,65.34,,362.07,609.1628528571429,175.11120000000003,181.035,,
FARM-01500,Sugarcane,197.44,94.59,17636.73,599.24,714.2533028571429,253.5012,299.62,1322.7547499999998,2590.129252857143
FARM-01501,Maize,174.35,58.13,4553.9,338.05,630.7235785714287,155.78840000000002,169.025,341.54249999999996,1297.0794785714286
FARM-01502,Sugarcane,202.37,122.37,18176.03,701.74,732.0879300000001,327.95160000000004,350.87,1363.2022499999998,2774.11178
FARM-01503,Soybean,55.16,67.47,4246.27,362.3,199.54524000000004,180.8196,181.15,318.47025,879.9850900000001
FARM-01504,Wheat,130.0,58.94,3435.57,249.23,470.2842857142858,157.9592,124.615,257.66775,1010.5262357142858
FARM-01505,Maize,160.73,62.18,5212.8,233.32,581.4522557142857,166.6424,116.66,390.96,1255.7146557142855
FARM-01506,Wheat,120.4,70.47,4862.87,200.41,435.5556000000001,188.8596,100.205,364.71524999999997,1089.33545
FARM-01507,Cotton,140.52,59.4,7707.84,392.21,508.34113714285724,159.192,196.105,578.088,1441.7261371428572
FARM-01508,Maize,170.61,98.29,4435.07,417.28,617.1938614285715,263.41720000000004,208.64,332.63025,1421.8813114285715
FARM-01509,Sugarcane,217.54,110.51,16506.71,595.48,786.9664885714285,296.1668,297.74,1238.00325,2618.8765385714287
FARM-01510,Soybean,43.58,57.3,4116.7,196.16,157.65376285714288,153.564,98.08,308.7525,718.0502628571428
FARM-01511,Soybean,48.71,45.53,,272.42,176.2119042857143,122.02040000000001,136.21,,
FARM-01512,Maize,172.7,60.12,,236.11,624.7545857142857,161.1216,118.055,,
FARM-01513,Wheat,123.1,49.98,4591.74,229.97,445.3230428571428,133.9464,114.985,344.3805,1038.634942857143
FARM-01514,Sugarcane,228.69,96.01,16278.69,575.48,827.30241,257.3068,287.74,1220.90175,2593.2509600000003
FARM-01515,Sugarcane,234.97,118.93,16034.51,661.82,850.0207585714286,318.73240000000004,330.91,1202.58825,2702.251408571429
FARM-01516,Cotton,143.43,75.94,6936.91,341.77,518.86827,203.5192,170.885,520.26825,1413.54072
FARM-01517,Maize,175.15,232.25210223407785,5386.69,252.48,633.6176357142857,622.4356339873286,126.24,404.00174999999996,1786.2950197016141
FARM-01518,Wheat,107.36,55.83,3528.22,230.47,388.3824685714286,149.6244,115.235,264.6165,917.8583685714286
FARM-01519,Wheat,118.6,71.56,4269.53,210.18,429.0439714285714,191.78080000000003,105.09,320.21475,1046.1295214285715
FARM-01520,Sugarcane,221.81,112.7,16073.93,527.32,802.4135185714285,302.036,263.66,1205.54475,2573.6542685714285
FARM-01521,Cotton,156.19,56.04,7503.87,267.36,565.0284814285715,150.18720000000002,133.68,562.79025,1411.6859314285716
FARM-01522,Cotton,127.9,67.18,6706.83,410.33,462.6873857142858,180.04240000000001,205.165,503.01225,1350.907035714286
FARM-01523,Soybean,54.92,52.33,3902.09,186.4,198.67702285714287,140.2444,93.2,292.65675,724.7781728571429
FARM-01524,Rice,163.99,96.36,10822.85,532.8,593.2455385714286,258.2448,266.4,811.71375,1929.6040885714283
FARM-01525,Wheat,124.13,51.67,4294.56,219.54,449.04914142857143,138.47560000000001,109.77,322.09200000000004,1019.3867414285714
FARM-01526,Wheat,122.25,52.85,4005.85,188.93,442.2481071428572,141.638,94.465,300.43874999999997,978.7898571428573
FARM-01527,Rice,139.65,73.77,11000.43,305.15,505.1938500000001,197.7036,152.575,825.03225,1680.5047000000002
FARM-01528,Sugarcane,207.81,109.29,18615.76,,751.7675185714286,292.89720000000005,,1396.1819999999998,
FARM-01529,Wheat,123.39,50.49,3897.83,187.17,446.3721385714286,135.31320000000002,93.585,292.33725,967.6075885714286
FARM-01530,Maize,176.29,35.74,5219.67,140.98,637.7416671428572,95.78320000000001,70.49,391.47525,1195.4901171428571
FARM-01531,Cotton,155.82,55.44,7714.38,1134.267554741249,563.68998,148.57920000000001,567.1337773706244,578.5785,1857.9814573706244
FARM-01532,Sugarcane,211.81,76.51,19482.88,421.18,766.2378042857144,205.04680000000002,210.59,1461.2160000000001,2643.0906042857146
FARM-01533,Wheat,133.02,51.5,4059.74,229.31,481.2093514285715,138.02,114.655,304.48049999999995,1038.3648514285715
FARM-01534,Wheat,138.83,44.92,3508.03,205.64,502.2274414285715,120.38560000000001,102.82,263.10225,988.5352914285714
FARM-01535,Rice,151.65,82.33,11450.09,363.07,548.6047071428571,220.64440000000002,181.535,858.75675,1809.540857142857
FARM-01536,Maize,180.44,67.12,4538.21,351.55,652.7545885714287,179.88160000000002,175.775,340.36575,1348.7769385714287
FARM-01537,Wheat,148.81,44.95,3833.87,252.74,538.3308042857143,120.46600000000001,126.37,287.54024999999996,1072.7070542857143
FARM-01538,Soybean,39.1,53.47,3545.52,175.9,141.44704285714286,143.2996,87.95,265.914,638.6106428571429
FARM-01539,Soybean,45.66,48.75,4927.05,275.1,165.17831142857142,130.65,137.55,369.52875,802.9070614285714
FARM-01540,Rice,125.67,84.87,9187.06,531.83,454.6202014285715,227.4516,265.915,689.0295,1637.0163014285713
FARM-01541,Rice,148.34,89.04,9521.37,440.4,536.6305457142857,238.62720000000004,220.2,714.10275,1709.5604957142857
FARM-01542,Cotton,161.67,55.43,8045.43,315.36,584.8527728571429,148.5524,157.68,603.40725,1494.4924228571429
FARM-01543,Maize,175.23,86.1,5648.0,342.88,633.9070414285715,230.748,171.44,423.59999999999997,1459.6950414285714
FARM-01544,Maize,171.69,74.09,4615.54,318.37,621.1008385714285,198.5612,159.185,346.1655,1325.0125385714286
FARM-01545,Maize,163.25,69.14,5257.51,274.29,590.5685357142856,185.29520000000002,137.145,394.31325,1307.3219857142856
FARM-01546,Maize,198.79,50.77,4836.28,245.32,719.1370242857142,136.0636,122.66,362.72099999999995,1340.581624285714
FARM-01547,Cotton,153.62,51.59,6490.15,261.52,555.7313228571429,138.26120000000003,130.76,486.76124999999996,1311.5137728571428
FARM-01548,Soybean,37.01,62.44,4050.05,232.38,133.88631857142857,167.3392,116.19,303.75375,721.1692685714286
FARM-01549,Wheat,128.64,63.78,4431.91,227.3,465.36438857142855,170.93040000000002,113.65,332.39324999999997,1082.3380385714286
FARM-01550,Maize,192.75,58.92,5267.56,294.13,697.2868928571429,157.90560000000002,147.065,395.067,1397.324492857143
FARM-01551,Cotton,154.7,72.54,6663.36,443.35,559.6383,194.40720000000002,221.675,499.75199999999995,1475.4724999999999
FARM-01552,Soybean,41.68,45.82,4357.49,221.86,150.78037714285716,122.7976,110.93,326.81174999999996,711.3197271428571
FARM-01553,Maize,184.22,74.56,5891.52,325.53,666.4290085714287,199.82080000000002,162.765,441.86400000000003,1470.8788085714286
FARM-01554,Wheat,115.74,61.04,3229.76,233.74,418.6977171428572,163.5872,116.87,242.232,941.3869171428572
FARM-01555,Rice,150.53,68.35,8790.73,536.51,544.5530271428572,183.178,268.255,659.3047499999999,1655.2907771428572
FARM-01556,Soybean,40.22,54.84,4668.59,209.34,145.49872285714287,146.9712,104.67,350.14425,747.284172857143
FARM-01557,Cotton,154.55,62.7,7036.5,1328.8833899927067,559.0956642857143,168.03600000000003,664.4416949963534,527.7375,1919.3108592820677
FARM-01558,Sugarcane,246.99,84.87,17496.78,431.28,893.5039671428572,227.4516,215.64,1312.2585,2648.8540671428573
FARM-01559,Wheat,137.7,43.7,3872.91,192.63,498.13958571428566,117.11600000000001,96.315,290.46824999999995,1002.0388357142856
FARM-01560,Maize,186.6,82.07,5273.5,330.45,675.0388285714287,219.9476,165.225,395.5125,1455.7239285714286
FARM-01561,Rice,154.9,79.18,11560.89,539.39,560.3618142857143,212.20240000000004,269.695,867.06675,1909.3259642857142
FARM-01562,Wheat,140.5,57.56,3966.13,202.8,508.26878571428574,154.26080000000002,101.4,297.45975,1061.3893357142856
FARM-01563,Soybean,43.9,79.98,3979.11,329.65,158.81138571428573,214.34640000000002,164.825,298.43325,836.4160357142857
FARM-01564,Cotton,143.55,49.6,6563.68,323.9,519.3023785714286,132.92800000000003,161.95,492.276,1306.4563785714286
FARM-01565,Wheat,109.66,43.52,3756.03,227.93,396.70288285714287,116.63360000000002,113.965,281.70225,909.003732857143
FARM-01566,Maize,171.12,73.54,15605.460906937453,298.97,619.0388228571429,197.08720000000002,149.485,1170.4095680203088,2136.020590877452
FARM-01567,Soybean,43.72,73.04,4371.01,204.67,158.16022285714286,195.74720000000002,102.335,327.82575,784.0681728571428
FARM-01568,Maize,166.16,80.49,4751.91,387.5,601.0956685714286,215.7132,193.75,356.39324999999997,1366.9521185714286
FARM-01569,Wheat,126.27,64.63,4073.16,162.84,456.79074428571437,173.2084,81.42,305.48699999999997,1016.9061442857143
FARM-01570,Cotton,146.53,89.33,7996.59,504.15,530.0827414285715,239.4044,252.075,599.74425,1621.3063914285715
FARM-01571,Cotton,149.08,44.27,8183.17,258.76,539.3075485714287,118.64360000000002,129.38,613.73775,1401.0688985714287
FARM-01572,Cotton,145.06,63.61,8238.36,348.37,524.7649114285715,170.47480000000002,174.185,617.8770000000001,1487.3017114285717
FARM-01573,Rice,145.85,72.6,10234.56,432.03,527.6227928571428,194.56799999999998,216.015,767.592,1705.7977928571427
FARM-01574,Cotton,145.1,64.67,6320.49,328.76,524.9096142857143,173.31560000000002,164.38,474.03675,1336.6419642857143
FARM-01575,Soybean,40.93,38.72,4086.44,185.46,148.06719857142858,103.7696,92.73,306.483,651.0497985714286
FARM-01576,Rice,145.9,74.57,10426.22,551.62,527.8036714285715,199.8476,275.81,781.9664999999999,1785.4277714285713
FARM-01577,Wheat,124.24,58.83,3796.55,276.83,449.4470742857143,157.6644,138.415,284.74125,1030.2677242857142
FARM-01578,Rice,145.48,78.59,9667.75,382.28,526.2842914285714,210.62120000000002,191.14,725.08125,1653.1267414285712
FARM-01579,Rice,134.74,74.82,10218.78,379.1,487.43157428571436,200.5176,189.55,766.4085,1643.9076742857144
FARM-01580,Rice,140.82,52.08,10721.84,346.89,509.4264085714285,139.5744,173.445,804.138,1626.5838085714286
FARM-01581,Maize,166.52,241.9886088025729,4507.62,254.17,602.3979942857144,648.5294715908955,127.085,338.07149999999996,1716.08396587661
FARM-01582,Soybean,44.41,52.15,4951.99,223.4,160.65634714285713,139.762,111.7,371.39925,783.5175971428571
FARM-01583,Soybean,46.72,56.03,4346.06,254.69,169.01293714285714,150.1604,127.345,325.9545,772.4728371428571
FARM-01584,Sugarcane,224.96,104.1,16339.4,621.12,813.8088685714288,278.988,310.56,1225.455,2628.811868571429
FARM-01585,Sugarcane,221.51,75.23,15576.87,580.19,801.3282471428571,201.61640000000003,290.095,1168.26525,2461.304897142857
FARM-01586,Rice,168.81,67.48,11529.65,413.16,610.6822328571429,180.84640000000002,206.58,864.72375,1862.8323828571429
FARM-01587,Wheat,126.62,48.01,3878.67,200.89,458.0568942857143,128.6668,100.445,290.90024999999997,978.0689442857142
FARM-01588,Wheat,140.12,57.54,3815.37,172.12,506.89410857142855,154.2072,86.06,286.15274999999997,1033.3140585714284
FARM-01589,Soybean,53.65,57.57,3869.77,262.39,194.08270714285715,154.2876,131.195,290.23275,769.7980571428571
FARM-01590,Sugarcane,234.14,,19113.73,479.26,847.0181742857142,,239.63,1433.52975,
FARM-01591,Sugarcane,214.27,101.31,18290.06,604.08,775.1370300000001,271.5108,302.04,1371.7545,2720.44233
FARM-01592,Maize,188.06,39.97,4986.88,168.85,680.320482857143,107.1196,84.425,374.016,1245.881082857143
FARM-01593,Rice,156.88,93.12,9239.1,444.5,567.5246057142857,249.56160000000003,222.25,692.9325,1732.2687057142857
FARM-01594,Sugarcane,211.29,93.66,19448.26,538.96,764.3566671428571,251.0088,269.48,1458.6194999999998,2743.464967142857
FARM-01595,Maize,176.8,66.01,5018.59,336.98,639.5866285714286,176.90680000000003,168.49,376.39425,1361.3776785714288
FARM-01596,Wheat,132.64,61.85,3482.66,213.6,479.83467428571424,165.758,106.8,261.1995,1013.5921742857142
FARM-01597,Maize,181.35,89.47,4523.79,459.61,656.0465785714287,239.77960000000002,229.805,339.28425,1464.9154285714287
FARM-01598,Soybean,44.46,57.78,4489.06,242.72,160.83722571428572,154.8504,121.36,336.6795,773.7271257142858
FARM-01599,Cotton,149.44,62.92,8093.67,336.69,540.6098742857143,168.62560000000002,168.345,607.02525,1484.6057242857146
FARM-01600,Soybean,37.02,57.7,3564.25,202.55,133.92249428571432,154.63600000000002,101.275,267.31874999999997,657.1522442857142
FARM-01601,Rice,155.69,87.48,9427.52,368.82,563.2196957142858,234.4464,184.41,707.064,1689.1400957142857
FARM-01602,Sugarcane,229.6,100.29,18802.82,570.59,830.5944,268.77720000000005,285.295,1410.2115,2794.8781
FARM-01603,Cotton,120.88,54.77,7761.28,356.85,437.2920342857143,146.7836,178.425,582.096,1344.5966342857143
FARM-01604,Cotton,154.53,78.86,7492.72,459.97,559.0233128571429,211.34480000000002,229.985,561.954,1562.3071128571428
FARM-01605,Maize,171.31,68.91,4926.73,268.97,619.7261614285715,184.6788,134.485,369.50474999999994,1308.3947114285716
